filename,label
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1123.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_257.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Ragdoll_27.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\boxer_158.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1126.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_29.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1030.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1131.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_33.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0789.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1138.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1031.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0871.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0968.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_87.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_64.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0962.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_194.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0964.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_103.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1048.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_126.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0763.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_118.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0773.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1112.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1019.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0883.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0775.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_64.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\basset_hound_29.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_179.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_59.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1060.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_105.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1033.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_157.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_126.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1021.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1004.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0909.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_188.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Russian_Blue_178.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1108.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_55.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0781.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_33.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1129.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0911.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_99.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1009.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0952.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0898.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_31.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0940.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_157.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_65.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\basset_hound_175.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_136.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_129.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_26.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_147.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_118.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\boxer_128.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0936.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_123.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Persian_197.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1151.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_163.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0874.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_85.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0746.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0849.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_29.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_49.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0765.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_46.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_134.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_95.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1127.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0853.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1099.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0784.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1122.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bengal_111.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_63.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_148.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0931.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0870.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_26.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1072.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1155.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_171.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_200.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0793.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_87.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0970.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1052.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0899.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_131.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_228.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0851.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_169.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_208.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_158.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_35.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_91.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Abyssinian_71.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_148.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Persian_190.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0835.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0828.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0926.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_35.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1081.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0878.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1044.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0924.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_92.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1008.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Birman_182.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0939.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1043.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0764.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_8.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0774.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0999.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_65.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1024.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_138.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0829.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1042.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0875.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_85.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0982.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0934.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1125.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_99.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1037.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_157.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Russian_Blue_187.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0869.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_97.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0920.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1135.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_13.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1078.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1104.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_125.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_102.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_89.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1075.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_16.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0925.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_110.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_21.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0978.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\British_Shorthair_185.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_58.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_53.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0762.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_76.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0888.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0945.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0942.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_135.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0882.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0845.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bengal_74.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\scottish_terrier_161.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_13.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Persian_80.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1154.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\beagle_174.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0797.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_93.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0759.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_64.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1015.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1014.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1053.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\boxer_57.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0804.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_131.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0990.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Birman_83.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0786.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_12.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0847.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0879.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0994.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0880.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_142.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_180.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1152.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_47.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1005.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0755.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_40.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0744.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_67.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\saint_bernard_18.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_204.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0921.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_84.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_80.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0777.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1101.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_176.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_144.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_59.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0825.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1026.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_101.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1028.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1083.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_82.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0792.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1118.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_20.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0790.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0928.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0780.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_180.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_137.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_173.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_89.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1132.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0820.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1093.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1136.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1106.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_190.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_184.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_118.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Russian_Blue_95.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_128.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1164.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1159.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_136.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0957.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1084.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1157.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0758.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_60.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1027.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0972.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_146.jpg,0
